month_id,customer_id,pricing_action,annual_fee_old,annual_fee_new,retention_offer,credit_line_change,campaign_contact,campaign_response,fee_reversal_reason,pricing_exception
2024-05,C007163,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007165,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007192,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007197,Credit Line Review,700.0,700.0,0,945,0,0,,0
2024-05,C007213,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C007216,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C007223,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007224,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007248,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007253,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007256,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007265,Credit Line Review,2600.0,2600.0,0,22234,0,0,,0
2024-05,C007268,Credit Line Review,700.0,700.0,0,1740,1,0,,0
2024-05,C007280,Credit Line Review,700.0,700.0,0,1095,0,0,,0
2024-05,C007288,Retention Offer,700.0,700.0,1,0,1,1,Complaint,1
2024-05,C007306,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007310,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007318,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007319,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C007322,Retention Offer,700.0,700.0,1,0,1,0,Complaint,0
2024-05,C007354,Credit Line Review,700.0,700.0,0,342,1,1,,0
2024-05,C007368,Retention Offer,1300.0,1300.0,1,0,1,0,Retention,0
2024-05,C007382,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007389,Credit Line Review,700.0,700.0,0,671,1,1,,0
2024-05,C007406,Credit Line Review,700.0,700.0,0,-434,1,1,,0
2024-05,C007416,Credit Line Review,1300.0,1300.0,0,1610,1,0,,0
2024-05,C007421,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007430,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007433,Credit Line Review,1300.0,1300.0,0,5545,1,0,,0
2024-05,C007452,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007457,Credit Line Review,700.0,700.0,0,3334,0,0,,0
2024-05,C007461,Credit Line Review,700.0,700.0,0,1078,1,0,,0
2024-05,C007478,Credit Line Review,700.0,700.0,0,3114,0,0,,0
2024-05,C007480,None,700.0,700.0,0,0,0,0,,0
2024-05,C007495,Retention Offer,4200.0,4200.0,1,0,1,0,Complaint,0
2024-05,C007525,Credit Line Review,700.0,700.0,0,1019,1,1,,0
2024-05,C007529,Credit Line Review,700.0,700.0,0,1582,0,0,,0
2024-05,C007531,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007546,Fee Waiver,700.0,0.0,1,0,1,1,Retention,1
2024-05,C007555,None,700.0,700.0,0,0,0,0,,0
2024-05,C007583,Credit Line Review,1300.0,1300.0,0,3708,0,0,,0
2024-05,C007594,Credit Line Review,700.0,700.0,0,790,1,0,,0
2024-05,C007604,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C007615,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007625,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C007642,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007650,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C007652,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007653,Fee Waiver,1300.0,650.0,1,0,1,0,Retention,1
2024-05,C007654,Credit Line Review,2600.0,2600.0,0,19108,1,0,,0
2024-05,C007661,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C007683,Retention Offer,2600.0,2600.0,1,0,1,1,Retention,0
2024-05,C007701,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C007702,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007706,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C007712,None,700.0,700.0,0,0,0,0,,0
2024-05,C007727,Credit Line Review,700.0,700.0,0,51,1,0,,0
2024-05,C007738,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C007744,Credit Line Review,2600.0,2600.0,0,7306,0,0,,0
2024-05,C007763,Credit Line Review,1300.0,1300.0,0,5600,1,0,,0
2024-05,C007803,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007808,Credit Line Review,4200.0,4200.0,0,45108,1,0,,0
2024-05,C007810,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007811,Retention Offer,700.0,700.0,1,0,1,1,Complaint,0
2024-05,C007812,Credit Line Review,700.0,700.0,0,1012,0,0,,0
2024-05,C007814,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007815,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007821,None,2600.0,2600.0,0,0,0,0,,0
2024-05,C007826,None,2600.0,2600.0,0,0,0,0,,0
2024-05,C007844,Credit Line Review,700.0,700.0,0,1756,0,0,,0
2024-05,C007857,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007863,Credit Line Review,1300.0,1300.0,0,-1898,0,0,,0
2024-05,C007872,Credit Line Review,2600.0,2600.0,0,14140,1,1,,0
2024-05,C007875,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C007878,Credit Line Review,700.0,700.0,0,644,0,0,,0
2024-05,C007884,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007894,Credit Line Review,700.0,700.0,0,1223,1,0,,0
2024-05,C007911,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C007914,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007936,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C007937,Credit Line Review,700.0,700.0,0,629,1,1,,0
2024-05,C007943,None,700.0,700.0,0,0,0,0,,0
2024-05,C007947,Retention Offer,2600.0,2600.0,1,0,1,0,Retention,0
2024-05,C007963,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C007979,Campaign,4200.0,4200.0,0,0,1,0,,0
2024-05,C007989,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C007994,None,700.0,700.0,0,0,0,0,,0
2024-05,C007996,Credit Line Review,700.0,700.0,0,-11,1,1,,0
2024-05,C008000,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008022,Credit Line Review,2600.0,2600.0,0,2583,1,0,,0
2024-05,C008025,Credit Line Review,2600.0,2600.0,0,-2862,0,0,,0
2024-05,C008031,Fee Waiver,700.0,350.0,0,0,0,0,Ops,1
2024-05,C008039,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008044,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008058,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008083,Campaign,2600.0,2600.0,0,0,1,1,,0
2024-05,C008087,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C008089,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C008104,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008105,Credit Line Review,1300.0,1300.0,0,1442,1,0,,0
2024-05,C008110,Credit Line Review,4200.0,4200.0,0,8738,0,0,,0
2024-05,C008157,Credit Line Review,2600.0,2600.0,0,4067,0,0,,0
2024-05,C008177,None,700.0,700.0,0,0,0,0,,0
2024-05,C008178,Retention Offer,2600.0,2600.0,1,0,1,1,Retention,0
2024-05,C008188,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008194,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008209,Credit Line Review,1300.0,1300.0,0,6561,0,0,,0
2024-05,C008216,None,700.0,700.0,0,0,0,0,,0
2024-05,C008220,Credit Line Review,2600.0,2600.0,0,16436,1,0,,0
2024-05,C008225,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C008238,Credit Line Review,4200.0,4200.0,0,37129,1,0,,0
2024-05,C008244,None,700.0,700.0,0,0,0,0,,0
2024-05,C008249,,1300.0,1300.0,0,-409,1,0,,0
2024-05,C008276,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008301,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008336,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008372,Credit Line Review,700.0,700.0,0,743,1,0,,0
2024-05,C008377,Credit Line Review,1300.0,1300.0,0,6686,1,1,,0
2024-05,C008379,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008386,Credit Line Review,700.0,700.0,0,1790,0,0,,0
2024-05,C008390,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008391,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C008427,Fee Waiver,2600.0,1300.0,1,0,1,1,Retention,1
2024-05,C008431,Credit Line Review,1300.0,1300.0,0,396,0,0,,0
2024-05,C008442,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008464,Campaign,4200.0,4200.0,0,0,1,1,,0
2024-05,C008485,Credit Line Review,1300.0,1300.0,0,3558,0,0,,0
2024-05,C008487,Fee Waiver,700.0,0.0,0,0,0,0,Ops,1
2024-05,C008494,Credit Line Review,700.0,700.0,0,1411,1,0,,0
2024-05,C008516,Retention Offer,1300.0,1300.0,1,0,1,0,Retention,0
2024-05,C008522,Credit Line Review,700.0,700.0,0,4746,1,0,,0
2024-05,C008525,Credit Line Review,700.0,700.0,0,2878,1,0,,0
2024-05,C008538,Credit Line Review,700.0,700.0,0,-535,0,0,,0
2024-05,C008544,Credit Line Review,2600.0,2600.0,0,4780,0,0,,0
2024-05,C008551,None,700.0,700.0,0,0,0,0,,0
2024-05,C008555,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008558,None,700.0,700.0,0,0,0,0,,0
2024-05,C008586,Credit Line Review,700.0,700.0,0,3216,1,0,,0
2024-05,C008596,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008622,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C008633,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008666,Retention Offer,2600.0,2600.0,1,0,1,0,Retention,0
2024-05,C008683,Fee Waiver,1300.0,0.0,1,0,1,0,Retention,1
2024-05,C008691,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008696,Credit Line Review,700.0,700.0,0,754,1,0,,0
2024-05,C008700,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008707,Credit Line Review,2600.0,2600.0,0,12830,1,0,,0
2024-05,C008714,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C008715,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008716,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008728,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008739,Retention Offer,700.0,700.0,1,0,1,0,Complaint,0
2024-05,C008774,Retention Offer,1300.0,1300.0,1,0,1,0,Complaint,0
2024-05,C008782,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008807,None,700.0,700.0,0,0,0,0,,0
2024-05,C008822,Credit Line Review,700.0,700.0,0,305,1,0,,0
2024-05,C008833,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008840,Fee Waiver,700.0,0.0,0,0,0,0,Ops,1
2024-05,C008868,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C008886,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C008895,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008903,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008946,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008955,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C008981,Credit Line Review,2600.0,2600.0,0,18655,0,0,,0
2024-05,C008987,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C008988,Retention Offer,1300.0,1300.0,1,0,1,0,Complaint,1
2024-05,C009018,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C009020,None,2600.0,2600.0,0,0,0,0,,0
2024-05,C009022,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C009041,Credit Line Review,700.0,700.0,0,1171,0,0,,0
2024-05,C009053,Fee Waiver,700.0,0.0,0,0,0,0,Ops,1
2024-05,C009054,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009067,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009068,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009071,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009117,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009126,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009150,Credit Line Review,1300.0,1300.0,0,1171,0,0,,0
2024-05,C009153,Credit Line Review,2600.0,2600.0,0,15612,1,1,,0
2024-05,C009163,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C009165,Fee Waiver,700.0,350.0,1,0,1,0,Complaint,1
2024-05,C009172,Retention Offer,1300.0,1300.0,1,0,1,1,Retention,1
2024-05,C009188,Credit Line Review,700.0,700.0,0,1285,1,0,,0
2024-05,C009204,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009221,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009228,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C009235,Campaign,4200.0,4200.0,0,0,1,0,,0
2024-05,C009246,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C009250,Credit Line Review,700.0,700.0,0,-42,1,1,,0
2024-05,C009254,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C009268,None,700.0,700.0,0,0,0,0,,0
2024-05,C009269,Credit Line Review,1300.0,1300.0,0,5912,0,0,,0
2024-05,C009298,Retention Offer,1300.0,1300.0,1,0,1,1,Retention,0
2024-05,C009311,Credit Line Review,2600.0,2600.0,0,11653,0,0,,0
2024-05,C009323,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C009325,Retention Offer,700.0,700.0,1,0,1,0,Complaint,0
2024-05,C009329,Campaign,2600.0,2600.0,0,0,1,1,,0
2024-05,C009337,Credit Line Review,2600.0,2600.0,0,-3497,1,0,,0
2024-05,C009339,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009350,Retention Offer,4200.0,4200.0,1,0,1,1,Retention,0
2024-05,C009351,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009390,Credit Line Review,1300.0,1300.0,0,5477,0,0,,0
2024-05,C009412,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C009419,Credit Line Review,700.0,700.0,0,1440,1,0,,0
2024-05,C009447,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009449,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C009456,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009473,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C009478,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C009489,Credit Line Review,1300.0,1300.0,0,3582,0,0,,0
2024-05,C009492,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009497,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009512,Credit Line Review,700.0,700.0,0,31,1,0,,0
2024-05,C009520,Credit Line Review,1300.0,1300.0,0,5879,0,0,,0
2024-05,C009526,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C009543,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C009546,Credit Line Review,700.0,700.0,0,1613,1,1,,0
2024-05,C009586,Credit Line Review,1300.0,1300.0,0,3045,1,0,,0
2024-05,C009609,Credit Line Review,1300.0,1300.0,0,2436,1,1,,0
2024-05,C009640,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009653,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009662,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009671,None,700.0,700.0,0,0,0,0,,0
2024-05,C009680,Credit Line Review,700.0,700.0,0,1707,1,1,,0
2024-05,C009695,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009696,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009700,Campaign,4200.0,4200.0,0,0,1,0,,0
2024-05,C009710,Credit Line Review,2600.0,2600.0,0,-2925,1,0,,0
2024-05,C009715,Credit Line Review,700.0,700.0,0,-687,0,0,,0
2024-05,C009724,Retention Offer,2600.0,2600.0,1,0,1,1,Retention,0
2024-05,C009728,Retention Offer,1300.0,1300.0,1,0,1,0,Retention,0
2024-05,C009741,Credit Line Review,2600.0,2600.0,0,817,1,1,,0
2024-05,C009762,Retention Offer,700.0,700.0,1,0,1,1,Complaint,0
2024-05,C009770,Retention Offer,700.0,700.0,1,0,1,1,Complaint,0
2024-05,C009780,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C009781,None,700.0,700.0,0,0,0,0,,0
2024-05,C009787,Credit Line Review,700.0,700.0,0,418,1,0,,0
2024-05,C009802,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009821,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009848,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009853,Credit Line Review,700.0,700.0,0,-26,1,0,,0
2024-05,C009859,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C009864,Fee Waiver,2600.0,0.0,1,0,1,1,,1
2024-05,C009885,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C009889,Fee Waiver,700.0,350.0,1,0,1,1,Complaint,1
2024-05,C009908,Retention Offer,1300.0,1300.0,1,0,1,0,Retention,1
2024-05,C009934,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009942,Credit Line Review,700.0,700.0,0,2024,1,1,,0
2024-05,C009951,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009954,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C009963,None,700.0,700.0,0,0,0,0,,0
2024-05,C009968,Credit Line Review,700.0,700.0,0,112,0,0,,0
2024-05,C009984,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C009988,None,700.0,700.0,0,0,0,0,,0
2024-05,C009992,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C010044,Credit Line Review,1300.0,1300.0,0,5577,1,0,,0
2024-05,C010049,Credit Line Review,1300.0,1300.0,0,5061,1,0,,0
2024-05,C010051,Credit Line Review,2600.0,2600.0,0,4990,1,0,,0
2024-05,C010052,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010054,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010060,Credit Line Review,1300.0,1300.0,0,2832,1,0,,0
2024-05,C010062,Credit Line Review,700.0,700.0,0,3223,1,0,,0
2024-05,C010072,Credit Line Review,2600.0,2600.0,0,-983,1,0,,0
2024-05,C010096,Retention Offer,2600.0,2600.0,1,0,1,1,Retention,0
2024-05,C010111,Credit Line Review,2600.0,2600.0,0,29599,0,0,,0
2024-05,C010121,Credit Line Review,2600.0,2600.0,0,12994,0,0,,0
2024-05,C010130,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C010131,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010137,None,700.0,700.0,0,0,0,0,,0
2024-05,C010158,Credit Line Review,700.0,700.0,0,1627,0,0,,0
2024-05,C010165,None,700.0,700.0,0,0,0,0,,0
2024-05,C010172,Retention Offer,1300.0,1300.0,1,0,1,0,,0
2024-05,C010175,Credit Line Review,700.0,700.0,0,434,1,0,,0
2024-05,C010176,Credit Line Review,700.0,700.0,0,1782,0,0,,0
2024-05,C010202,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C010204,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010240,Credit Line Review,1300.0,1300.0,0,6260,0,0,,0
2024-05,C010250,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C010253,Credit Line Review,700.0,700.0,0,57,0,0,,0
2024-05,C010261,Fee Waiver,4200.0,2100.0,0,0,0,0,Manual,1
2024-05,C010265,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C010280,Credit Line Review,700.0,700.0,0,1370,1,0,,0
2024-05,C010290,Fee Waiver,2600.0,1300.0,1,0,1,0,Complaint,1
2024-05,C010307,,700.0,700.0,0,0,1,0,,0
2024-05,C010308,Fee Waiver,700.0,0.0,1,0,1,0,Complaint,1
2024-05,C010317,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C010329,Fee Waiver,700.0,0.0,1,0,1,0,Retention,1
2024-05,C010340,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C010351,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010361,Retention Offer,700.0,700.0,1,0,1,1,Complaint,1
2024-05,C010362,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C010363,Credit Line Review,700.0,700.0,0,735,1,0,,0
2024-05,C010387,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010393,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010419,Fee Waiver,700.0,0.0,1,0,1,1,Complaint,1
2024-05,C010421,Fee Waiver,700.0,0.0,1,0,1,1,Retention,1
2024-05,C010436,Credit Line Review,700.0,700.0,0,658,0,0,,0
2024-05,C010445,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010454,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010455,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010461,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C010465,None,700.0,700.0,0,0,0,0,,0
2024-05,C010468,Credit Line Review,700.0,700.0,0,933,1,0,,0
2024-05,C010484,,1300.0,1300.0,1,0,1,1,Retention,0
2024-05,C010489,Credit Line Review,1300.0,1300.0,0,5919,1,0,,0
2024-05,C010491,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010507,Credit Line Review,700.0,700.0,0,319,1,0,,0
2024-05,C010512,None,700.0,700.0,0,0,0,0,,0
2024-05,C010522,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C010535,Credit Line Review,700.0,700.0,0,1574,1,0,,0
2024-05,C010546,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010562,Credit Line Review,700.0,700.0,0,3131,0,0,,0
2024-05,C010574,None,2600.0,2600.0,0,0,0,0,,0
2024-05,C010577,Credit Line Review,700.0,700.0,0,113,1,0,,0
2024-05,C010583,Credit Line Review,1300.0,1300.0,0,8906,0,0,,0
2024-05,C010585,Fee Waiver,700.0,0.0,1,0,1,1,Complaint,1
2024-05,C010594,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010595,None,2600.0,2600.0,0,0,0,0,,0
2024-05,C010614,Credit Line Review,1300.0,1300.0,0,10317,1,0,,0
2024-05,C010624,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010627,Credit Line Review,1300.0,1300.0,0,1997,0,0,,0
2024-05,C010634,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C010638,Campaign,4200.0,4200.0,0,0,1,0,,0
2024-05,C010642,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C010648,Campaign,4200.0,4200.0,0,0,1,0,,0
2024-05,C010650,Credit Line Review,1300.0,1300.0,0,4953,1,1,,0
2024-05,C010658,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010667,Fee Waiver,700.0,0.0,1,0,1,1,Retention,1
2024-05,C010671,Credit Line Review,700.0,700.0,0,2392,1,0,,0
2024-05,C010683,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C010700,Retention Offer,2600.0,2600.0,1,0,1,0,Complaint,1
2024-05,C010710,Credit Line Review,700.0,700.0,0,1751,1,0,,0
2024-05,C010714,Retention Offer,1300.0,1300.0,1,0,1,1,,0
2024-05,C010727,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C010730,Campaign,700.0,700.0,0,0,1,1,,0
2024-05,C010759,Retention Offer,700.0,700.0,1,0,1,0,Retention,0
2024-05,C010769,Fee Waiver,700.0,0.0,1,0,1,0,Retention,1
2024-05,C010773,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C010783,None,700.0,700.0,0,0,0,0,,0
2024-05,C010790,Credit Line Review,700.0,700.0,0,1940,0,0,,0
2024-05,C010791,Credit Line Review,1300.0,1300.0,0,4756,1,1,,0
2024-05,C010804,Fee Waiver,700.0,350.0,1,0,1,1,Retention,1
2024-05,C010806,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010810,Credit Line Review,700.0,700.0,0,3142,1,0,,0
2024-05,C010845,Credit Line Review,2600.0,2600.0,0,4757,0,0,,0
2024-05,C010863,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010870,Retention Offer,1300.0,1300.0,1,0,1,1,Retention,0
2024-05,C010871,Credit Line Review,1300.0,1300.0,0,-824,0,0,,0
2024-05,C010899,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010907,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C010921,Retention Offer,2600.0,2600.0,1,0,1,0,Retention,0
2024-05,C010926,Retention Offer,1300.0,1300.0,1,0,1,1,Retention,0
2024-05,C010938,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C010951,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C010955,Campaign,2600.0,2600.0,0,0,1,0,,0
2024-05,C010991,Retention Offer,4200.0,4200.0,1,0,1,0,Retention,0
2024-05,C010994,Credit Line Review,700.0,700.0,0,1458,0,0,,0
2024-05,C011006,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C011007,Retention Offer,700.0,700.0,1,0,1,0,Complaint,0
2024-05,C011013,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C011019,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C011025,Credit Line Review,1300.0,1300.0,0,563,1,0,,0
2024-05,C011032,Retention Offer,1300.0,1300.0,1,0,1,1,Retention,0
2024-05,C011035,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C011055,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C011061,Credit Line Review,4200.0,4200.0,0,14717,1,0,,0
2024-05,C011072,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C011082,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C011096,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C011139,Campaign,4200.0,4200.0,0,0,1,0,,0
2024-05,C011170,Campaign,1300.0,1300.0,0,0,1,0,,0
2024-05,C011180,Credit Line Review,2600.0,2600.0,0,7867,0,0,,0
2024-05,C011200,Credit Line Review,1300.0,1300.0,0,6160,0,0,,0
2024-05,C011212,Credit Line Review,2600.0,2600.0,0,1103,0,0,,0
2024-05,C011217,Retention Offer,1300.0,1300.0,1,0,1,0,Retention,0
2024-05,C011221,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C011236,Campaign,700.0,700.0,0,0,1,0,,0
2024-05,C011239,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C011257,None,1300.0,1300.0,0,0,0,0,,0
2024-05,C011287,Credit Line Review,1300.0,1300.0,0,4650,0,0,,0
2024-05,C011290,Campaign,1300.0,1300.0,0,0,1,1,,0
2024-05,C011301,Credit Line Review,1300.0,1300.0,0,-1405,1,0,,0
2024-05,C011304,Credit Line Review,2600.0,2600.0,0,4658,0,0,,0
2024-05,C011309,Credit Line Review,2600.0,2600.0,0,7703,1,0,,0
2024-05,C011311,Retention Offer,700.0,700.0,1,0,1,1,Retention,0
2024-05,C011316,Credit Line Review,2600.0,2600.0,0,5038,1,1,,0
2024-05,C011318,None,700.0,700.0,0,0,0,0,,0
